mon_pluviometrico_hist_chuva_mm;RAI;SPI;Data
37.48;-2.420114423556932;37.48;1990-01-31
21.080000000000002;-3.295832773985361;21.080000000000002;1990-02-28
22.880000000000003;-4.397114613299941;22.880000000000003;1990-03-31
265.1666666666667;0.7543274989300284;265.1666666666667;1990-04-30
160.75;-2.0933344914430445;160.75;1990-05-31
216.44;-1.5901140774581877;216.44;1990-06-30
352.1166666666667;1.8106385749486857;352.1166666666667;1990-07-31
182.34;0.8290809856042689;182.34;1990-08-31
60.41666666666667;-0.8101264923934336;60.41666666666667;1990-09-30
53.18333333333334;1.2030519963346185;53.18333333333334;1990-10-31
28.0;-0.8831348538942697;28.0;1990-11-30
30.180000000000003;-1.567788161628035;30.180000000000003;1990-12-31
31.625;-2.7034446342911433;31.625;1991-01-31
65.85;-1.3838934813057584;65.85;1991-02-28
163.2;-0.0627958625685163;163.2;1991-03-31
