mon_pluviometrico_hist_chuva_mm;RAI;SPI;Data
14.48611111111111;-1.7728659366707873;14.48611111111111;1981-09-30
1.2555555555555555;-3.300952577479672;1.2555555555555555;1981-10-31
30.04861111111111;1.34532589623515;30.04861111111111;1981-11-30
38.80972222222222;1.3025912730412232;38.80972222222222;1981-12-31
17.808333333333334;-2.266439776022727;17.808333333333334;1982-01-31
49.275;-0.018502972387764695;49.275;1982-02-28
13.246478873239436;-3.450835818529085;13.246478873239436;1982-03-31
101.5507042253521;0.7018792941868354;101.5507042253521;1982-04-30
138.71549295774648;1.6827114208165037;138.71549295774648;1982-05-31
97.66901408450704;-0.38860245694489093;97.66901408450704;1982-06-30
58.02028985507246;-2.769632069541637;58.02028985507246;1982-07-31
51.635211267605634;-0.5893277025178141;51.635211267605634;1982-08-31
15.801001705029838;-1.5542148465259071;15.801001705029838;1982-09-30
2.5073529411764706;-2.992962128756971;2.5073529411764706;1982-10-31
2.2464788732394365;-2.8271664527825453;2.2464788732394365;1982-11-30
14.625;-1.2942170766530887;14.625;1982-12-31
29.704;-1.0801152290905274;29.704;1983-01-31
113.66;3.8186950544761915;113.66;1983-02-28
88.24054054054054;0.48656023667944537;88.24054054054054;1983-03-31
29.425675675675677;-3.003548523131082;29.425675675675677;1983-04-30
55.04266666666667;-1.872531755757386;55.04266666666667;1983-05-31
54.81466666666667;-2.576137734514685;54.81466666666667;1983-06-30
36.86266666666667;-4.287798057648329;36.86266666666667;1983-07-31
43.67702702702702;-1.4703043132307547;43.67702702702702;1983-08-31
5.016666666666667;-3.347524969460348;5.016666666666667;1983-09-30
14.906944444444445;0.02981941430054381;14.906944444444445;1983-10-31
7.238028169014084;-1.8468672380735518;7.238028169014084;1983-11-30
3.8304347826086955;-2.844876382521623;3.8304347826086955;1983-12-31
20.139726027397263;-2.0339359190294437;20.139726027397263;1984-01-31
6.882857142857143;-3.371930457591263;6.882857142857143;1984-02-29
96.97027027027026;0.875148732886165;96.97027027027026;1984-03-31
194.45479452054795;4.752282181066496;194.45479452054795;1984-04-30
128.88;1.3212558358001947;128.88;1984-05-31
47.84594594594595;-2.931861793674245;47.84594594594595;1984-06-30
111.32000000000001;0.7653823393857875;111.32000000000001;1984-07-31
81.90259740259741;2.1455848999114933;81.90259740259741;1984-08-31
36.16842105263158;1.1364112846341154;36.16842105263158;1984-09-30
9.24;-1.3364712201183548;9.24;1984-10-31
9.093243243243244;-1.48251826090876;9.093243243243244;1984-11-30
1.9297297297297298;-3.117916187145675;1.9297297297297298;1984-12-31
40.872972972972974;0.01639813504555914;40.872972972972974;1985-01-31
140.54324324324324;5.4189624650582875;140.54324324324324;1985-02-28
169.90945945945947;4.12190787882389;169.90945945945947;1985-03-31
243.05342465753424;6.8710697519881725;243.05342465753424;1985-04-30
47.85675675675676;-2.2277086003173623;47.85675675675676;1985-05-31
99.30555555555556;-0.3050638566199625;99.30555555555556;1985-06-30
111.12394366197182;0.7551751933767072;111.12394366197182;1985-07-31
68.38333333333333;0.9827003374081204;68.38333333333333;1985-08-31
13.554285714285713;-1.9278177172849786;13.554285714285713;1985-09-30
6.605797101449276;-1.9845867554842105;6.605797101449276;1985-10-31
7.088732394366197;-1.8761876999130422;7.088732394366197;1985-11-30
24.887323943661972;0.10754613574791216;24.887323943661972;1985-12-31
35.78235294117647;-0.4739365674740975;35.78235294117647;1986-01-31
77.0;1.6364507939484174;77.0;1986-02-28
151.29402985074628;3.2932749174554687;151.29402985074628;1986-03-31
121.5909090909091;1.575585751924028;121.5909090909091;1986-04-30
86.44769230769231;-0.32028046811990074;86.44769230769231;1986-05-31
92.47272727272727;-0.6538511749409276;92.47272727272727;1986-06-30
107.39090909090909;0.560824787228124;107.39090909090909;1986-07-31
63.733870967741936;0.5827682123171607;63.733870967741936;1986-08-31
46.65;2.2172090438691754;46.65;1986-09-30
17.26451612903226;0.32899158350534363;17.26451612903226;1986-10-31
29.087692307692308;1.2488995011759525;29.087692307692308;1986-11-30
21.949180327868852;-0.2420849940221796;21.949180327868852;1986-12-31
20.704761904761906;-1.9775863297211485;20.704761904761906;1987-01-31
35.904761904761905;-1.0761547184525813;35.904761904761905;1987-02-28
120.66507936507936;1.9298812983973588;120.66507936507936;1987-03-31
96.621875;0.48699377020323376;96.621875;1987-04-30
25.093650793650795;-3.352817076449331;25.093650793650795;1987-05-31
103.86769230769231;-0.07218584802281842;103.86769230769231;1987-06-30
75.71428571428572;-1.4999987809651294;75.71428571428572;1987-07-31
31.4046875;-2.8288609582139634;31.4046875;1987-08-31
8.70483870967742;-2.734224637420696;8.70483870967742;1987-09-30
8.315254237288135;-1.563994352602588;8.315254237288135;1987-10-31
2.21864406779661;-2.832632979566179;2.21864406779661;1987-11-30
1.5704918032786885;-3.1695213812830674;1.5704918032786885;1987-12-31
15.432258064516128;-2.5033997124216714;15.432258064516128;1988-01-31
45.75081967213114;-0.29728300986109113;45.75081967213114;1988-02-29
151.59344262295082;3.306602748041083;151.59344262295082;1988-03-31
136.49344262295082;2.225301654078705;136.49344262295082;1988-04-30
47.70483870967742;-2.235217429855977;47.70483870967742;1988-05-31
82.81475409836065;-1.1468503290933583;82.81475409836065;1988-06-30
167.7306451612903;3.7022508814521626;167.7306451612903;1988-07-31
42.09;-1.6459893249261417;42.09;1988-08-31
24.067857142857143;-0.17953244944216004;24.067857142857143;1988-09-30
6.0339285714285715;-2.1252884754227805;6.0339285714285715;1988-10-31
21.643103448275863;0.5018490075677807;21.643103448275863;1988-11-30
